GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
7950000US3603306,3603306,"Suffolk County (South Central)--Brookhaven Town (South) PUMA, New York",43340,542,32476,643,24476,714,10864,615,4.6,0.9,3.4,0.8,1.8,0.7,8.4,2.3,2.5,0.5,1.1,0.5,0.6,0.3,6.5,1.7,7.2,0.8,5.2,1.0,3.7,1.0,13.7,2.2,7.2,1.0,6.4,1.1,4.0,1.0,11.3,2.3,8.7,0.8,7.8,1.0,6.8,1.0,12.6,2.1,18.4,1.3,18.3,1.6,16.5,1.5,19.9,2.7,16.2,1.3,16.8,1.6,17.3,1.7,14.4,2.0,20.7,1.6,23.9,1.8,28.0,2.3,8.9,1.9,9.0,1.0,10.9,1.3,13.3,1.6,2.0,0.9,5.6,0.7,6.3,0.8,7.9,1.0,2.4,1.2,77538,2559,87827,2938,99174,2462,47662,3054,89645,2208,98200,2789,109899,3091,58626,3554,37.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X)
7950000US3603307,3603307,"Suffolk County (Central)--Brookhaven Town (Central) PUMA, New York",44128,527,31664,612,23258,806,12464,624,4.8,0.8,2.8,0.7,1.2,0.6,11.6,2.1,2.5,0.5,1.8,0.6,0.8,0.5,5.2,1.1,7.3,0.8,4.9,0.9,2.6,0.7,15.0,2.2,6.8,0.9,4.6,0.8,3.8,0.8,11.5,2.3,9.0,1.2,8.2,1.3,7.2,1.4,10.6,1.9,16.1,1.5,15.6,1.7,13.9,1.7,18.4,2.8,15.1,1.2,15.9,1.5,16.5,1.7,12.2,1.9,23.0,1.6,27.7,1.9,30.6,2.4,9.9,2.0,10.2,1.0,11.7,1.2,14.8,1.5,4.7,1.6,5.3,0.8,6.8,1.0,8.5,1.4,0.9,0.5,81252,2949,94134,2419,105362,2854,43291,4084,89955,1881,100941,2448,112377,2831,56139,3544,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X)
7950000US3603308,3603308,"Suffolk County (Central)--Brookhaven Town (West Central) PUMA, New York",35295,385,28072,508,22383,594,7223,472,2.7,0.6,1.6,0.6,1.0,0.4,7.8,2.0,2.0,0.4,0.8,0.4,0.5,0.2,8.3,1.9,5.5,0.9,2.8,0.7,2.1,0.6,16.7,2.8,5.1,0.8,3.5,0.7,2.8,0.7,11.2,2.4,8.5,1.2,8.1,1.1,6.7,1.1,11.7,2.9,15.9,1.3,15.8,1.4,13.3,1.2,16.9,2.7,16.6,1.4,17.8,1.6,17.3,1.8,12.0,2.2,24.6,1.4,27.5,1.7,30.2,1.8,10.5,2.5,10.6,1.0,12.4,1.2,14.7,1.5,3.4,1.7,8.6,1.1,9.7,1.3,11.5,1.5,1.5,0.9,90105,2663,99347,2870,109048,2992,41413,3269,102263,2659,111816,3040,N,N,56714,4245,35.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
7950000US3603309,3603309,"Suffolk County (Central)--Islip Town (East) PUMA, New York",35209,481,26019,496,20642,537,9190,446,2.4,0.6,1.6,0.7,0.3,0.3,5.1,1.4,2.4,0.5,1.1,0.5,0.2,0.2,5.8,1.4,5.2,0.7,2.4,0.6,1.3,0.4,13.5,2.3,4.9,0.7,3.5,0.8,2.4,0.6,10.6,2.0,8.9,1.1,8.3,1.4,5.9,1.0,11.8,2.3,15.6,1.4,13.5,1.4,12.3,1.5,22.7,3.3,15.0,1.4,15.8,1.6,14.9,1.6,12.8,2.4,23.5,1.5,26.6,1.6,29.5,1.7,12.7,2.3,12.0,1.2,14.4,1.5,17.6,1.8,3.0,1.2,10.2,1.0,12.9,1.3,15.6,1.5,1.9,1.0,92099,3297,105848,2548,117924,4964,53186,2608,106813,2950,120235,3435,N,N,63193,3908,34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
7950000US3603310,3603310,"Suffolk County (Central)--Islip Town (Northwest) PUMA, New York",32823,525,26985,572,17143,647,5838,409,3.8,0.6,2.6,0.7,0.7,0.5,11.9,2.6,3.3,0.6,2.0,0.6,1.5,0.7,8.6,2.4,5.5,0.9,5.2,1.0,2.9,0.7,15.6,3.8,7.0,1.0,7.6,1.3,5.9,1.4,10.8,2.7,13.5,1.5,14.0,1.5,11.7,1.6,14.2,3.2,19.3,1.9,21.2,2.1,20.2,2.4,17.5,3.8,14.9,1.3,15.7,1.3,17.4,1.8,8.3,2.5,21.6,1.6,21.0,1.8,26.0,2.2,9.3,2.8,7.7,1.0,7.5,1.0,9.3,1.4,3.1,1.4,3.3,0.8,3.3,0.8,4.5,1.1,0.8,0.6,72151,2610,72523,2691,86644,4046,38057,3907,82736,2182,83009,2348,94273,2841,51022,4272,41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
7950000US3603311,3603311,"Suffolk County (Southwest)--Islip Town (South) PUMA, New York",35108,489,26851,499,21052,595,8257,560,2.5,0.6,1.0,0.4,0.3,0.3,7.2,1.8,2.9,0.8,1.0,0.5,0.5,0.4,9.2,2.6,5.0,0.8,2.4,0.8,1.2,0.5,14.3,2.6,5.2,0.8,3.9,0.8,3.5,1.0,9.9,2.0,8.1,1.1,7.5,1.3,5.4,1.1,12.5,2.5,15.7,1.3,15.2,1.5,13.2,1.5,18.6,2.7,15.7,1.3,16.0,1.5,15.2,1.5,13.7,2.5,22.6,1.7,25.8,2.0,28.6,2.2,10.2,2.2,12.0,1.2,14.9,1.5,17.3,1.8,1.6,0.7,10.4,1.0,12.1,1.2,14.7,1.4,2.8,1.1,91320,2818,104785,3219,116729,4192,44437,4989,110318,3650,122102,3414,N,N,64902,7621,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X)
7950000US3603312,3603312,"Suffolk County (Southwest)--Babylon Town (Southeast) PUMA, New York",33861,502,25790,549,19797,591,8071,582,2.9,0.6,0.7,0.4,0.4,0.4,10.2,2.5,2.2,0.6,0.9,0.5,0.4,0.3,6.7,2.1,5.7,0.8,3.5,0.7,2.5,0.7,14.8,2.5,5.7,0.8,4.5,0.9,3.1,0.7,10.3,2.0,7.9,0.9,7.4,1.2,6.4,1.2,11.7,2.4,16.7,1.3,16.8,1.5,14.8,1.6,16.3,2.3,15.5,1.3,16.5,1.5,16.8,1.8,12.5,2.6,24.3,1.4,27.3,1.7,29.5,1.9,12.3,2.3,11.3,0.9,13.1,1.2,15.3,1.4,3.1,1.2,7.8,1.0,9.3,1.3,10.9,1.4,2.0,0.8,88839,2891,99238,4049,108458,3302,45576,4545,101512,3223,112051,3793,N,N,58065,2924,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X)
7950000US3603313,3603313,"Suffolk County (West Central)--Babylon Town (Northwest) PUMA, New York",35777,642,26430,478,18237,631,9347,567,4.3,0.8,2.6,0.7,0.8,0.5,10.2,2.2,3.6,0.8,1.7,0.6,0.7,0.4,9.5,2.3,6.5,0.9,4.7,0.9,3.4,0.9,13.4,2.1,7.7,0.9,6.6,1.2,4.1,1.0,12.4,2.1,11.7,1.2,9.5,1.3,7.5,1.1,17.5,3.2,17.4,1.4,18.3,1.8,18.1,2.1,15.7,2.4,15.2,1.3,16.5,1.8,16.5,2.1,10.0,2.3,18.6,1.3,21.7,1.6,25.6,2.2,8.5,1.9,8.3,0.9,10.5,1.2,13.3,1.5,1.4,0.7,6.6,0.9,7.9,1.2,9.9,1.5,1.5,0.9,73532,2239,83766,3427,97939,4279,39156,2586,88115,2565,99244,3092,112379,3655,49701,2895,35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X)
7950000US3603701,3603701,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA; New York",40997,644,24349,640,14148,609,16648,730,8.7,1.0,6.0,1.1,1.1,0.5,13.4,1.8,5.1,0.7,4.2,0.9,1.9,0.7,6.8,1.0,10.0,1.0,9.0,1.3,5.2,1.3,12.1,1.7,9.3,1.1,7.8,1.2,7.1,1.5,11.8,1.7,12.2,1.3,12.4,1.6,11.5,1.9,11.5,1.8,19.3,1.5,18.6,2.1,17.7,2.5,20.0,2.3,10.8,1.0,11.5,1.2,11.8,1.7,10.9,1.6,12.9,1.2,13.9,1.6,18.0,2.3,9.7,1.6,5.6,0.8,7.4,1.2,10.6,1.8,2.4,0.7,6.1,0.7,9.3,1.2,15.1,2.0,1.5,0.5,54898,1790,63477,3089,85667,6472,42618,2512,78460,2954,91975,4266,N,N,55810,3003,26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
7950000US3603702,3603702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA; New York",47061,607,32599,783,14057,728,14462,664,10.7,1.0,8.1,1.0,2.0,0.7,17.8,2.2,5.8,0.8,4.1,0.7,2.2,0.7,10.3,1.8,11.2,1.0,10.5,1.2,4.8,1.2,13.7,1.8,12.1,1.1,11.0,1.3,8.1,1.8,15.0,1.8,13.1,1.1,13.5,1.2,10.4,1.6,13.1,2.0,18.3,1.1,18.1,1.3,20.3,2.4,18.7,2.4,12.3,1.1,14.9,1.5,20.2,2.5,5.3,1.3,11.9,1.1,14.2,1.3,21.9,2.3,5.0,1.2,3.0,0.5,3.7,0.7,6.6,1.4,0.6,0.5,1.6,0.3,2.0,0.4,3.6,0.9,0.4,0.4,46247,2474,52469,2422,77870,3733,30535,1656,57670,1580,63911,1953,84318,3177,38891,1963,39.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
7950000US3603703,3603703,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA; New York",46181,640,27849,1000,16289,814,18332,932,8.4,0.9,5.9,1.0,1.5,0.8,13.1,2.1,5.3,0.8,2.7,0.8,1.6,0.8,9.4,1.8,11.3,1.1,8.2,1.5,5.0,1.4,16.1,1.9,9.5,1.1,7.2,1.2,6.7,1.6,13.1,2.0,12.8,1.0,12.1,1.4,10.0,1.9,14.5,1.8,16.9,1.4,17.1,1.7,17.4,2.3,17.1,2.0,13.3,1.4,15.5,1.9,16.0,2.4,9.6,1.9,14.4,1.3,19.0,1.9,24.9,2.5,5.7,1.5,5.4,1.0,8.2,1.6,10.5,2.3,0.6,0.4,2.8,0.6,4.1,1.0,6.3,1.6,0.7,0.4,53032,1646,69630,4110,87147,3971,33803,1991,67896,2376,81895,2909,N,N,43906,2733,39.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X)
7950000US3603704,3603704,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA; New York",44207,520,29160,693,15951,585,15047,568,12.6,1.0,8.5,1.4,3.9,1.1,22.1,2.3,6.3,0.8,4.2,0.8,2.4,0.7,11.0,1.7,11.0,1.2,10.1,1.4,7.8,1.7,12.8,2.0,9.7,0.9,9.8,1.1,7.2,1.1,10.2,1.5,14.5,1.1,14.6,1.5,12.6,2.0,14.6,2.0,17.2,1.1,18.0,1.5,19.6,2.1,14.7,2.0,11.9,0.9,13.7,1.2,15.4,2.0,8.1,1.6,11.3,0.9,14.3,1.2,20.6,1.8,4.5,1.2,3.9,0.6,4.6,0.7,6.9,1.2,1.6,0.7,1.8,0.3,2.3,0.5,3.7,0.9,0.3,0.2,45502,1470,53239,1956,69338,4112,29081,2660,58348,1547,65799,2072,81306,2673,39584,2039,42.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X)
7950000US3603705,3603705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA; New York",52247,537,34820,806,9726,601,17427,808,25.5,1.5,19.4,1.7,4.1,1.4,41.2,2.6,12.7,1.1,12.1,1.2,5.9,2.0,14.6,1.9,16.7,1.1,18.2,1.4,15.3,2.3,15.0,1.7,12.2,0.9,13.1,1.1,11.1,2.1,9.8,1.5,13.0,1.1,14.6,1.5,19.2,2.8,9.2,1.4,10.7,1.0,11.7,1.2,20.8,2.5,6.1,1.2,5.1,0.7,6.7,1.0,13.9,2.6,2.4,0.7,3.0,0.5,3.2,0.6,7.1,1.6,1.3,0.4,0.8,0.3,0.9,0.3,2.0,0.9,0.4,0.3,0.2,0.1,0.1,0.1,0.5,0.4,0.2,0.2,21591,811,25210,1197,45233,2768,13082,836,31899,1129,34562,1201,52965,2775,22952,1742,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X)
7950000US3603706,3603706,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA; New York",43044,492,27695,708,10918,703,15349,706,16.6,1.4,11.8,1.5,4.5,1.5,27.4,2.6,9.9,1.1,9.3,1.4,5.4,1.4,11.6,1.7,16.2,1.4,17.4,1.9,13.8,2.6,14.3,1.8,11.6,1.2,12.5,1.7,10.9,1.8,10.4,1.8,13.3,1.3,14.2,1.7,14.8,3.1,12.3,1.8,16.2,1.3,17.5,1.7,22.9,3.2,12.4,2.1,8.4,1.1,8.5,1.3,11.7,2.4,6.9,1.6,5.8,0.8,6.0,1.0,10.3,2.0,3.7,1.0,1.2,0.4,1.6,0.7,3.5,1.5,0.5,0.3,0.8,0.4,0.9,0.4,2.0,0.9,0.6,0.5,30777,1483,33801,2493,50628,3962,22453,1936,43329,1762,46452,2435,63528,5039,34206,2154,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
7950000US3603707,3603707,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA; New York",42497,545,29390,671,9186,626,13107,591,19.6,1.2,15.5,1.4,4.3,1.4,33.0,2.6,11.4,1.0,11.5,1.3,5.4,1.6,12.0,1.7,17.9,1.3,19.2,1.4,17.2,2.7,16.0,2.4,12.1,1.3,12.5,1.7,12.3,2.6,11.4,1.6,15.1,1.3,16.0,1.6,18.0,3.1,13.3,2.1,13.2,1.2,14.1,1.4,22.4,3.0,9.1,1.7,6.6,0.9,6.8,1.0,11.7,2.1,3.5,1.1,2.9,0.5,3.3,0.6,5.6,1.6,0.9,0.6,1.0,0.4,0.9,0.4,2.4,1.2,0.3,0.3,0.4,0.2,0.3,0.2,0.7,0.5,0.4,0.4,25833,1156,27961,1402,44881,3935,17472,1665,36371,1379,37491,1367,N,N,28506,3423,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
7950000US3603708,3603708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA; New York",46849,498,30492,656,10392,530,16357,666,18.7,1.3,14.0,1.7,4.3,1.3,30.5,2.5,11.4,1.2,10.9,1.5,6.3,1.9,13.1,2.0,16.6,1.5,17.7,1.8,14.5,2.6,15.0,1.6,12.3,1.1,13.5,1.6,14.0,2.8,10.6,1.8,15.0,1.4,16.1,1.8,16.8,2.8,12.7,1.8,14.6,1.4,15.7,1.8,25.0,3.3,11.3,1.9,6.4,0.9,6.9,1.3,9.4,2.2,4.0,1.3,3.9,0.7,3.9,0.7,7.0,1.7,2.2,0.9,0.9,0.3,0.9,0.4,2.2,1.0,0.6,0.6,0.2,0.1,0.3,0.2,0.5,0.4,0.0,0.1,27413,1445,30270,1921,44138,3301,18305,1658,37270,1237,39093,1736,51908,2873,29631,1872,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
7950000US3603709,3603709,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA; New York",62730,619,42365,1067,17049,856,20365,894,13.8,0.9,10.5,1.1,2.6,0.9,24.2,2.2,7.8,0.7,6.9,0.9,3.4,0.9,10.2,1.4,14.2,0.9,14.4,1.1,11.4,1.6,16.1,1.7,11.0,0.8,11.5,1.1,9.0,1.4,9.3,1.5,14.4,0.9,14.2,1.1,11.6,1.6,15.3,1.8,17.4,1.2,18.2,1.3,21.3,2.2,14.9,2.1,9.8,0.9,9.9,1.0,15.3,2.0,6.9,1.3,8.1,0.8,10.1,1.1,16.7,2.0,2.2,0.8,2.4,0.4,3.0,0.6,6.0,1.2,0.6,0.4,1.1,0.3,1.3,0.3,2.7,0.7,0.3,0.3,38459,1727,42682,1516,62671,3388,24581,2217,50299,1319,54827,1720,76190,3188,34837,1649,35.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
7950000US3603710,3603710,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA; New York",47468,508,32084,702,8961,505,15384,638,25.5,1.2,20.2,1.4,4.9,1.6,41.8,2.6,13.3,1.0,11.1,1.1,5.9,1.8,18.4,2.0,17.6,1.2,19.2,1.5,16.8,2.8,14.2,1.9,12.5,1.0,14.1,1.2,14.1,2.7,8.2,1.4,12.4,1.1,14.1,1.3,20.1,2.9,8.2,1.4,10.2,0.9,11.6,1.1,18.1,2.7,6.1,1.1,4.5,0.6,5.0,0.8,10.0,2.0,1.9,0.7,3.0,0.5,3.7,0.7,8.2,1.8,0.9,0.5,0.8,0.3,0.8,0.4,1.2,0.8,0.1,0.1,0.3,0.2,0.3,0.2,0.7,0.6,0.2,0.2,20589,806,24694,1064,39655,2046,11897,557,31530,1217,34646,1642,50645,2690,20824,1034,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X)
7950000US3603801,3603801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA; New York",72941,954,41524,1068,17970,823,31417,1019,12.7,1.0,7.4,1.0,3.2,1.1,21.3,1.7,7.5,0.6,7.3,0.9,3.8,1.0,9.2,1.3,13.4,1.0,16.3,1.6,10.3,1.8,11.5,1.4,11.9,0.9,12.9,1.1,10.2,1.7,10.0,1.3,13.5,1.0,14.5,1.5,12.6,2.0,12.4,1.2,16.2,1.1,16.1,1.7,18.3,2.3,14.7,1.5,10.6,0.9,9.8,1.4,13.5,2.1,10.5,1.1,8.5,0.8,9.0,1.1,14.6,2.0,6.4,1.0,3.0,0.4,3.6,0.7,7.1,1.3,2.2,0.6,2.7,0.4,3.1,0.5,6.3,1.2,1.9,0.5,39771,1800,40958,1722,62831,3380,32551,2396,56504,1624,59795,2361,84211,4342,47850,1916,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
7950000US3603802,3603802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA; New York",46974,711,23428,738,10975,731,23546,848,16.8,1.4,11.2,1.7,4.3,1.5,23.1,2.1,7.0,0.9,6.1,1.4,3.8,1.6,7.9,1.5,12.2,1.2,12.1,1.7,8.3,2.1,12.7,1.7,10.5,1.2,11.0,1.7,9.4,2.3,9.8,1.7,11.9,1.1,13.3,1.8,9.5,2.1,10.6,1.6,13.8,1.3,13.1,1.5,13.9,2.2,14.6,2.1,8.4,1.0,8.3,1.2,7.8,1.8,8.2,1.6,8.7,0.9,9.9,1.5,14.5,2.7,7.2,1.2,4.2,0.7,5.6,1.2,9.9,2.4,2.7,0.8,6.5,0.7,9.4,1.2,18.6,2.4,3.4,0.7,39153,2282,45136,2237,77699,12977,30927,2174,68894,3457,84351,5680,129075,10081,52011,3327,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
7950000US3603803,3603803,"NYC-Manhattan Community District 10--Central Harlem PUMA, New York",51709,943,25445,983,9295,548,26264,1067,16.9,1.2,12.5,1.7,3.1,1.4,21.8,1.9,9.0,1.1,6.7,1.3,3.6,1.5,11.2,1.5,11.9,1.3,13.1,1.9,11.1,2.6,11.1,1.4,10.8,1.0,11.0,1.5,6.1,1.8,10.7,1.5,12.3,1.0,14.6,2.0,9.2,2.2,10.5,1.4,15.6,1.3,16.3,1.8,17.2,2.9,14.8,1.8,8.4,0.9,8.1,1.3,11.0,2.5,8.2,1.1,7.7,0.8,7.7,1.2,15.4,2.8,7.2,1.1,3.6,0.6,4.4,0.9,9.7,2.3,2.7,0.7,3.8,0.6,5.3,0.9,13.6,2.5,1.9,0.6,36298,1596,40835,2047,73976,11927,30715,1721,58120,2529,65304,3396,110666,9469,48749,3541,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
7950000US3603804,3603804,"NYC-Manhattan Community District 11--East Harlem PUMA, New York",45057,522,25512,720,9103,568,19545,701,17.4,1.2,12.7,1.5,3.3,1.2,24.1,1.9,11.4,1.2,9.0,1.6,6.8,2.2,14.9,2.0,14.1,1.5,15.7,1.8,11.0,2.3,12.6,2.0,11.2,1.2,13.7,1.8,11.6,2.3,8.7,1.5,11.1,1.0,12.6,1.6,13.3,2.6,9.2,1.6,13.4,1.1,14.2,1.5,14.4,2.7,12.2,1.9,7.3,0.9,7.8,1.3,10.1,2.0,5.6,1.1,8.3,1.1,8.4,1.3,15.4,2.9,7.5,1.4,2.2,0.5,2.2,0.7,3.8,1.5,2.2,0.7,3.5,0.6,3.8,0.7,10.3,2.0,2.9,1.0,31329,1312,33958,2541,53096,4149,23654,1706,56267,2911,60677,3844,N,N,48669,4012,39.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X)
7950000US3603805,3603805,"NYC-Manhattan Community District 8--Upper East Side PUMA, New York",115879,1572,46425,1367,39770,1242,69454,1537,4.9,0.6,2.1,0.8,1.3,0.8,6.9,0.8,2.4,0.4,0.6,0.2,0.3,0.2,3.7,0.7,5.1,0.6,2.3,0.6,1.7,0.5,6.8,0.9,4.2,0.5,1.8,0.4,1.3,0.4,5.8,0.7,6.5,0.6,3.8,0.8,2.8,0.7,8.3,0.8,14.6,1.0,8.2,1.1,6.6,0.9,19.0,1.4,10.8,0.7,7.2,1.0,6.3,1.1,13.1,1.1,16.1,0.8,15.8,1.5,15.9,1.5,16.2,1.0,9.0,0.6,11.8,1.0,12.1,1.2,7.2,0.8,26.5,1.0,46.3,1.5,51.7,1.8,13.0,1.2,103472,3206,182043,6728,205375,8533,74428,2094,187665,6517,300216,13342,329471,15394,111962,4691,25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
7950000US3603806,3603806,"NYC-Manhattan Community District 7--Upper West Side & West Side PUMA, New York",99110,1278,40124,1251,31320,1271,58986,1629,7.6,0.6,3.6,0.8,1.2,0.5,10.3,1.0,4.0,0.5,1.7,0.4,0.8,0.4,5.7,0.8,5.9,0.7,4.1,0.8,1.7,0.5,7.2,1.0,5.2,0.6,4.1,0.8,3.0,0.8,6.2,0.8,7.1,0.6,4.2,0.8,3.1,0.7,8.9,0.9,11.6,0.8,7.9,1.0,5.6,0.9,14.3,1.2,9.3,0.9,6.9,0.9,6.6,1.1,10.8,1.3,14.8,1.0,15.3,1.5,15.7,1.7,14.3,1.2,9.7,0.7,11.8,1.4,12.9,1.6,8.2,0.9,24.8,1.0,40.5,1.8,49.3,2.1,14.1,1.1,98009,4120,156818,4416,196366,9736,70408,2891,169685,5041,252079,10117,296620,12374,112808,4523,22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
